run_id,seed,iteration,best_fitness,window_size,window_std,trigger_candidate,diagnostics_invoked,diagnosis_status,diagnosis_pred_delta,diagnosis_fidelity,rescue_applied,cooldown_counter
31,31,1,11465.613994123883,1,nan,False,False,NONE,nan,nan,False,0
31,31,2,9181.315270481271,2,1142.1493618213062,False,False,NONE,nan,nan,False,0
31,31,3,7298.170008535783,3,1703.9772465042365,False,False,NONE,nan,nan,False,0
31,31,4,7098.322216981534,4,1760.395601435404,False,False,NONE,nan,nan,False,0
31,31,5,5877.480710706526,5,1951.771003297868,False,False,NONE,nan,nan,False,0
31,31,6,4045.6166955988274,6,2356.556166779136,False,False,NONE,nan,nan,False,0
31,31,7,4018.7253203134796,7,2497.8509374848695,False,False,NONE,nan,nan,False,0
31,31,8,3889.1375003966696,8,2552.7222119523854,False,False,NONE,nan,nan,False,0
31,31,9,3864.7578852782362,9,2556.6184281995415,False,False,NONE,nan,nan,False,0
31,31,10,3852.27378563237,10,2534.5233274230054,False,False,NONE,nan,nan,False,0
31,31,11,3777.3603376446317,11,2504.020205721769,False,False,NONE,nan,nan,False,0
31,31,12,3763.1671824560444,12,2465.930971023185,False,False,NONE,nan,nan,False,0
31,31,13,3768.0327821565243,13,2423.2202882959414,False,False,NONE,nan,nan,False,0
31,31,14,3628.4918835789595,14,2385.912997731092,False,False,NONE,nan,nan,False,0
31,31,15,3595.547070417051,15,2348.303297304843,False,False,NONE,nan,nan,False,0
31,31,16,3579.6705658797982,16,2310.4683566252315,False,False,NONE,nan,nan,False,0
31,31,17,3556.0421838540874,17,2273.3851412033687,False,False,NONE,nan,nan,False,0
31,31,18,3557.950207302989,18,2236.4625882316122,False,False,NONE,nan,nan,False,0
31,31,19,3546.1694264575076,19,2200.5542792087604,False,False,NONE,nan,nan,False,0
31,31,20,3489.601726484707,20,2167.1813670872302,False,False,NONE,nan,nan,False,0
31,31,21,3491.7498286675072,20,1560.7051533166662,False,False,NONE,nan,nan,False,0
31,31,22,3490.379215147589,20,1130.5678426309885,False,False,NONE,nan,nan,False,0
31,31,23,3493.7618120485477,20,878.3917078404585,False,False,NONE,nan,nan,False,0
31,31,24,3490.541351823639,20,510.80475472249964,False,False,NONE,nan,nan,False,0
31,31,25,3492.5202962784588,20,181.56703952079113,False,False,NONE,nan,nan,False,0
31,31,26,3495.0593830935063,20,163.28262473371515,False,False,NONE,nan,nan,False,0
31,31,27,3496.0214414753273,20,141.2445108607283,False,False,NONE,nan,nan,False,0
31,31,28,3504.100108476043,20,128.34272732695607,False,False,NONE,nan,nan,False,0
31,31,29,3506.002528217039,20,113.87363373544355,False,False,NONE,nan,nan,False,0
31,31,30,3509.9961695915267,20,95.75467558138294,False,False,NONE,nan,nan,False,0
31,31,31,3524.717682177142,20,82.15829406572671,False,False,NONE,nan,nan,False,0
31,31,32,3495.247727355119,20,66.49045225930753,False,False,NONE,nan,nan,False,0
31,31,33,3274.537731342557,20,67.2129727010451,False,False,NONE,nan,nan,False,0
31,31,34,3268.7196653863675,20,80.22070577079782,False,False,NONE,nan,nan,False,0
31,31,35,3201.800255226198,20,98.78544426733887,False,False,NONE,nan,nan,False,0
31,31,36,3206.3229520646337,20,111.38025787147456,False,False,NONE,nan,nan,False,0
31,31,37,3213.6278148156034,20,120.41593928798494,False,False,NONE,nan,nan,False,0
31,31,38,3214.022439189197,20,126.38815002825721,False,False,NONE,nan,nan,False,0
31,31,39,3220.371156021412,20,130.0508826461429,False,False,NONE,nan,nan,False,0
31,31,40,3222.455797636456,20,134.22051393173217,False,False,NONE,nan,nan,False,0
31,31,41,3201.903415925007,20,138.1079648437669,False,False,NONE,nan,nan,False,0
31,31,42,3202.569752208411,20,140.42624898728073,False,False,NONE,nan,nan,False,0
31,31,43,3204.9887636336935,20,140.9517420973486,False,False,NONE,nan,nan,False,0
31,31,44,3214.3707715094265,20,139.76290260511945,False,False,NONE,nan,nan,False,0
31,31,45,3218.1994425773223,20,136.91235808604387,False,False,NONE,nan,nan,False,0
31,31,46,3225.676807507149,20,132.17201970544917,False,False,NONE,nan,nan,False,0
31,31,47,3226.307442509753,20,125.727241089715,False,False,NONE,nan,nan,False,0
31,31,48,3246.615271506762,20,116.25738014774073,False,False,NONE,nan,nan,False,0
31,31,49,3234.8740530202194,20,104.29700784955641,False,False,NONE,nan,nan,False,0
31,31,50,3235.1493085573443,20,88.14738789256823,False,False,NONE,nan,nan,False,0
31,31,51,3235.6025199187816,20,62.23928393967458,False,False,NONE,nan,nan,False,0
31,31,52,3227.5927357133405,20,19.892890974128626,False,False,NONE,nan,nan,False,0
31,31,53,3230.922798359603,20,16.403967068517645,False,False,NONE,nan,nan,False,0
31,31,54,3227.382188739696,20,12.63446530375314,False,False,NONE,nan,nan,False,0
31,31,55,3170.3685303417715,20,16.29272176881387,False,False,NONE,nan,nan,False,0
31,31,56,3171.6813966888035,20,19.13773047949466,False,False,NONE,nan,nan,False,0
31,31,57,3177.943234455714,20,20.966823038886414,False,False,NONE,nan,nan,False,0
31,31,58,3175.4246405182794,20,22.713043548207256,False,False,NONE,nan,nan,False,0
31,31,59,3182.381317146464,20,23.630663222272805,False,False,NONE,nan,nan,False,0
31,31,60,3187.838147042553,20,24.037931576606333,False,False,NONE,nan,nan,False,0
31,31,61,3207.016266158744,20,23.978753787499176,False,False,NONE,nan,nan,False,0
31,31,62,3211.551965604889,20,23.916698130747132,False,False,NONE,nan,nan,False,0
31,31,63,3211.735785156805,20,23.882810496715805,False,False,NONE,nan,nan,False,0
31,31,64,3211.6478989997777,20,23.87057596761123,False,False,NONE,nan,nan,False,0
31,31,65,3200.192639646314,20,23.913888357025197,False,False,NONE,nan,nan,False,0
31,31,66,3201.4791534656624,20,23.695967801189667,False,False,NONE,nan,nan,False,0
31,31,67,3202.4235852601496,20,23.377476471160225,False,False,NONE,nan,nan,False,0
