run_id,seed,iteration,best_fitness,window_size,window_std,trigger_candidate,diagnostics_invoked,diagnosis_status,diagnosis_pred_delta,diagnosis_fidelity,rescue_applied,cooldown_counter
43,43,1,22736.99074678547,1,nan,False,False,NONE,nan,nan,False,0
43,43,2,14548.07202012962,2,4094.4593633279237,False,False,NONE,nan,nan,False,0
43,43,3,11340.030639104914,3,4798.618077810454,False,False,NONE,nan,nan,False,0
43,43,4,10166.038143843016,4,4910.765900851694,False,False,NONE,nan,nan,False,0
43,43,5,9495.914761080268,5,4860.247576725185,False,False,NONE,nan,nan,False,0
43,43,6,8579.169065074824,6,4823.561422589597,False,False,NONE,nan,nan,False,0
43,43,7,8581.100478291348,7,4704.65987693149,False,False,NONE,nan,nan,False,0
43,43,8,8472.324783213346,8,4570.8249203869045,False,False,NONE,nan,nan,False,0
43,43,9,8448.936955794998,9,4431.790479150511,False,False,NONE,nan,nan,False,0
43,43,10,8449.332247914339,10,4294.958937737541,False,False,NONE,nan,nan,False,0
43,43,11,8452.67115646082,11,4164.24832852434,False,False,NONE,nan,nan,False,0
43,43,12,8453.355101241441,12,4041.2887592019133,False,False,NONE,nan,nan,False,0
43,43,13,8479.002453968522,13,3925.356269584977,False,False,NONE,nan,nan,False,0
43,43,14,8133.676118200559,14,3830.414687983195,False,False,NONE,nan,nan,False,0
43,43,15,7893.405198396245,15,3749.298463669506,False,False,NONE,nan,nan,False,0
43,43,16,7897.588788126885,16,3670.909562657729,False,False,NONE,nan,nan,False,0
43,43,17,7368.815544266141,17,3615.0395177019464,False,False,NONE,nan,nan,False,0
43,43,18,7391.000914339848,18,3558.152792767428,False,False,NONE,nan,nan,False,0
43,43,19,7397.236663146278,19,3501.741402508692,False,False,NONE,nan,nan,False,0
43,43,20,7430.496712527127,20,3445.490413440656,False,False,NONE,nan,nan,False,0
43,43,21,7436.194451768362,20,1648.149030585603,False,False,NONE,nan,nan,False,0
43,43,22,7446.636422723915,20,986.7019740767776,False,False,NONE,nan,nan,False,0
43,43,23,7448.152556655907,20,731.7483436326443,False,False,NONE,nan,nan,False,0
43,43,24,7418.915474586624,20,588.1122596347698,False,False,NONE,nan,nan,False,0
43,43,25,7419.6600596793905,20,497.03805509728085,False,False,NONE,nan,nan,False,0
43,43,26,7420.723933545886,20,485.36113668372127,False,False,NONE,nan,nan,False,0
43,43,27,7420.736209839732,20,466.0961332069082,False,False,NONE,nan,nan,False,0
43,43,28,7301.010027679957,20,453.0975094373174,False,False,NONE,nan,nan,False,0
43,43,29,7156.935103954959,20,441.5649338312832,False,False,NONE,nan,nan,False,0
43,43,30,7139.3342735974875,20,420.860473953519,False,False,NONE,nan,nan,False,0
43,43,31,7159.494999018598,20,386.73170615002584,False,False,NONE,nan,nan,False,0
43,43,32,7166.961739213696,20,336.6359303781421,False,False,NONE,nan,nan,False,0
43,43,33,7132.670237774865,20,259.0718000728151,False,False,NONE,nan,nan,False,0
43,43,34,7132.959948811714,20,210.15804851728547,False,False,NONE,nan,nan,False,0
43,43,35,7135.723851009802,20,180.15458701551185,False,False,NONE,nan,nan,False,0
43,43,36,7099.070444279427,20,135.29050338583127,False,False,NONE,nan,nan,False,0
43,43,37,6963.042963032705,20,152.89941234970834,False,False,NONE,nan,nan,False,0
43,43,38,6856.354971454927,20,176.25731153522403,False,False,NONE,nan,nan,False,0
43,43,39,6847.290876549362,20,193.8083387420467,False,False,NONE,nan,nan,False,0
43,43,40,6843.699115721711,20,204.82645378151867,False,False,NONE,nan,nan,False,0
43,43,41,6839.573884085597,20,211.20503532902097,False,False,NONE,nan,nan,False,0
43,43,42,6854.574932556676,20,211.49079357587576,False,False,NONE,nan,nan,False,0
43,43,43,6862.933282053096,20,206.9695467681393,False,False,NONE,nan,nan,False,0
43,43,44,6862.043865509171,20,200.71101350000532,False,False,NONE,nan,nan,False,0
43,43,45,6877.858252221522,20,189.38250572568325,False,False,NONE,nan,nan,False,0
43,43,46,6878.093023627241,20,173.01283896310753,False,False,NONE,nan,nan,False,0
43,43,47,6768.160384975565,20,156.3196851773109,False,False,NONE,nan,nan,False,0
43,43,48,6770.460533276809,20,146.66970085951652,False,False,NONE,nan,nan,False,0
43,43,49,6796.950598487539,20,144.3714905029956,False,False,NONE,nan,nan,False,0
43,43,50,6802.951790658075,20,140.8104720795059,False,False,NONE,nan,nan,False,0
43,43,51,6539.668247397944,20,154.94942450638442,False,False,NONE,nan,nan,False,0
43,43,52,6477.286270253375,20,168.22056253494856,False,False,NONE,nan,nan,False,0
43,43,53,6474.938274171722,20,177.13755264383553,False,False,NONE,nan,nan,False,0
43,43,54,6463.155278120181,20,180.7642942077291,False,False,NONE,nan,nan,False,0
43,43,55,6470.610857434709,20,177.21490438205467,False,False,NONE,nan,nan,False,0
43,43,56,6486.90269485775,20,170.01211395422277,False,False,NONE,nan,nan,False,0
43,43,57,6488.584215984367,20,169.89380795232842,False,False,NONE,nan,nan,False,0
43,43,58,6149.9305971224185,20,206.0304094561437,False,False,NONE,nan,nan,False,0
43,43,59,5894.613059212914,20,263.4590804726804,False,False,NONE,nan,nan,False,0
43,43,60,5887.096674817423,20,304.05454381064703,False,False,NONE,nan,nan,False,0
43,43,61,5889.8850986407615,20,332.95443705054925,False,False,NONE,nan,nan,False,0
43,43,62,5783.968758056051,20,362.03794907032096,False,False,NONE,nan,nan,False,0
43,43,63,5741.580790903032,20,384.7147512370258,False,False,NONE,nan,nan,False,0
43,43,64,5735.1779933311145,20,398.87332411930686,False,False,NONE,nan,nan,False,0
43,43,65,5718.866550795632,20,404.8657675501054,False,False,NONE,nan,nan,False,0
