run_id,seed,iteration,best_fitness,window_size,window_std,trigger_candidate,diagnostics_invoked,diagnosis_status,diagnosis_pred_delta,diagnosis_fidelity,rescue_applied,cooldown_counter
20,20,1,4760.631301648736,1,nan,False,False,NONE,nan,nan,False,0
20,20,2,4346.914344146382,2,206.8584787511768,False,False,NONE,nan,nan,False,0
20,20,3,3746.9299165627526,3,416.1641679798304,False,False,NONE,nan,nan,False,0
20,20,4,3746.3814639959674,4,429.24907589546257,False,False,NONE,nan,nan,False,0
20,20,5,3692.3435284615875,5,425.37878639367517,False,False,NONE,nan,nan,False,0
20,20,6,3678.7210800981825,6,413.3234443534544,False,False,NONE,nan,nan,False,0
20,20,7,3679.1379871456693,7,398.3371239307388,False,False,NONE,nan,nan,False,0
20,20,8,3601.7399980492537,8,390.019859509402,False,False,NONE,nan,nan,False,0
20,20,9,3601.8520515580453,9,379.9818969622137,False,False,NONE,nan,nan,False,0
20,20,10,3569.948224810001,10,371.75129415135325,False,False,NONE,nan,nan,False,0
20,20,11,3479.1260068515357,11,369.52066950204045,False,False,NONE,nan,nan,False,0
20,20,12,3446.897766630166,12,367.7043288467765,False,False,NONE,nan,nan,False,0
20,20,13,3349.4615259125226,13,371.3760114299481,False,False,NONE,nan,nan,False,0
20,20,14,3353.894453207574,14,371.85284329789783,False,False,NONE,nan,nan,False,0
20,20,15,3342.6724211766664,15,371.25211666053826,False,False,NONE,nan,nan,False,0
20,20,16,3343.6001349991493,16,369.2851562855418,False,False,NONE,nan,nan,False,0
20,20,17,3343.805749219602,17,366.45093053582025,False,False,NONE,nan,nan,False,0
20,20,18,3267.48337078791,18,366.8566396403506,False,False,NONE,nan,nan,False,0
20,20,19,3089.1086453922885,19,376.99163604000637,False,False,NONE,nan,nan,False,0
20,20,20,3089.560414621171,20,384.0528352280797,False,False,NONE,nan,nan,False,0
20,20,21,3089.2628355161305,20,286.8384785464482,False,False,NONE,nan,nan,False,0
20,20,22,3098.9183673099924,20,222.89433097842752,False,False,NONE,nan,nan,False,0
20,20,23,3066.148386455387,20,223.95828600947763,False,False,NONE,nan,nan,False,0
20,20,24,3066.1973553750813,20,219.85232950536334,False,False,NONE,nan,nan,False,0
20,20,25,3071.658704728433,20,214.85145213030938,False,False,NONE,nan,nan,False,0
20,20,26,3072.3951319332978,20,206.3207994757037,False,False,NONE,nan,nan,False,0
20,20,27,3080.030596616408,20,192.27974650614286,False,False,NONE,nan,nan,False,0
20,20,28,3080.3404031578993,20,180.69247838485768,False,False,NONE,nan,nan,False,0
20,20,29,3079.249132359459,20,164.25485915477364,False,False,NONE,nan,nan,False,0
20,20,30,3081.701378435686,20,145.4902822910484,False,False,NONE,nan,nan,False,0
20,20,31,3081.7854440110327,20,131.75871602044688,False,False,NONE,nan,nan,False,0
20,20,32,3082.561113268988,20,117.25492525155498,False,False,NONE,nan,nan,False,0
20,20,33,3085.35759268656,20,109.3868260730949,False,False,NONE,nan,nan,False,0
20,20,34,3053.821517396225,20,99.61317386125629,False,False,NONE,nan,nan,False,0
20,20,35,3055.7010513966397,20,87.64797136678504,False,False,NONE,nan,nan,False,0
20,20,36,2996.246593326925,20,73.72742370796614,False,False,NONE,nan,nan,False,0
20,20,37,2996.4425486949303,20,50.783506766801274,False,False,NONE,nan,nan,False,0
20,20,38,2996.5188331994777,20,31.058777103867612,False,False,NONE,nan,nan,False,0
20,20,39,2996.7014527232377,20,33.96295646519825,False,False,NONE,nan,nan,False,0
20,20,40,2997.4804624004123,20,35.96544241917934,False,False,NONE,nan,nan,False,0
