run_id,timestamp,function_name,dimension,iteration,fe,best_fitness,last_improvement_fe,sfes,min_sfes,stagnated,improved,event,run_number
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S03.json,20,1,50,40702.97828372491,50,0,60,0,1,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S03.json,20,2,80,33768.29171463109,80,0,60,0,1,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S03.json,20,3,110,27183.942094977163,110,0,60,0,1,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S03.json,20,4,140,23771.553005594797,140,0,60,0,1,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S03.json,20,5,170,23764.860633835513,170,0,60,0,1,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S03.json,20,6,200,23764.860633835513,170,30,60,0,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S03.json,20,7,230,23764.860633835513,170,60,60,1,0,stagnation_start,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S03.json,20,8,262,23764.860633835513,170,92,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S03.json,20,9,292,23756.855542763216,292,0,60,0,1,recovered,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S03.json,20,10,322,23756.855542763216,292,30,60,0,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S03.json,20,11,352,23756.855542763216,292,60,60,1,0,stagnation_start,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S03.json,20,12,384,23756.855542763216,292,92,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S03.json,20,13,414,23756.855542763216,292,122,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S03.json,20,14,444,23756.855542763216,292,152,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S03.json,20,15,474,23756.855542763216,292,182,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S03.json,20,16,504,23756.855542763216,292,212,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S03.json,20,17,534,23756.855542763216,292,242,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S03.json,20,18,564,23756.855542763216,292,272,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S03.json,20,19,594,23756.855542763216,292,302,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S03.json,20,20,624,23756.855542763216,292,332,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S03.json,20,21,654,23756.855542763216,292,362,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S03.json,20,22,684,23756.855542763216,292,392,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S03.json,20,23,714,23756.855542763216,292,422,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S03.json,20,24,744,23756.855542763216,292,452,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S03.json,20,25,774,23756.855542763216,292,482,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S03.json,20,26,804,23756.855542763216,292,512,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S03.json,20,27,834,23756.855542763216,292,542,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S03.json,20,28,864,23756.855542763216,292,572,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S03.json,20,29,894,23756.855542763216,292,602,60,1,0,none,1
