run_id,seed,iteration,best_fitness,window_size,window_std,trigger_candidate,diagnostics_invoked,diagnosis_status,diagnosis_pred_delta,diagnosis_fidelity,rescue_applied,cooldown_counter
3,3,1,8986.06773851483,1,nan,False,False,NONE,nan,nan,False,0
3,3,2,7952.12809714106,2,516.9698206868852,False,False,NONE,nan,nan,False,0
3,3,3,7242.91654246515,3,715.7426837115395,False,False,NONE,nan,nan,False,0
3,3,4,6580.243180588012,4,891.6201656223367,False,False,NONE,nan,nan,False,0
3,3,5,6459.164143511431,5,937.2917457712741,False,False,NONE,nan,nan,False,0
3,3,6,6299.112541923309,6,956.1279118019289,False,False,NONE,nan,nan,False,0
3,3,7,6071.924013288521,7,976.9703637182351,False,False,NONE,nan,nan,False,0
3,3,8,5870.095769332176,8,998.2325099888785,False,False,NONE,nan,nan,False,0
3,3,9,5475.267471503574,9,1046.6804352727218,False,False,NONE,nan,nan,False,0
3,3,10,5412.006614796475,10,1073.3811388153078,False,False,NONE,nan,nan,False,0
3,3,11,5409.650282223884,11,1082.346567897755,False,False,NONE,nan,nan,False,0
3,3,12,5410.175150405368,12,1080.9883749482112,False,False,NONE,nan,nan,False,0
3,3,13,5387.912872986368,13,1075.11163121714,False,False,NONE,nan,nan,False,0
3,3,14,5281.924896590448,14,1071.9329068344878,False,False,NONE,nan,nan,False,0
3,3,15,5137.731254945595,15,1073.6848512735555,False,False,NONE,nan,nan,False,0
3,3,16,5082.822163363067,16,1074.091589760776,False,False,NONE,nan,nan,False,0
3,3,17,5077.898296384752,17,1070.9530944581559,False,False,NONE,nan,nan,False,0
3,3,18,5039.557280180448,18,1067.050903496445,False,False,NONE,nan,nan,False,0
3,3,19,5041.824239959828,19,1060.8447489817916,False,False,NONE,nan,nan,False,0
3,3,20,5041.952504652711,20,1053.117538638833,False,False,NONE,nan,nan,False,0
3,3,21,5058.5433771957505,20,796.7545645228344,False,False,NONE,nan,nan,False,0
3,3,22,5062.1972009210485,20,620.8733641964866,False,False,NONE,nan,nan,False,0
3,3,23,5062.341369547447,20,497.00884270701977,False,False,NONE,nan,nan,False,0
3,3,24,5064.4378579401655,20,432.2295317122222,False,False,NONE,nan,nan,False,0
3,3,25,5052.758414482592,20,360.6001723473968,False,False,NONE,nan,nan,False,0
3,3,26,5052.866149046711,20,285.3271346198889,False,False,NONE,nan,nan,False,0
3,3,27,5074.218881059738,20,217.15982463707735,False,False,NONE,nan,nan,False,0
3,3,28,5069.389889436136,20,156.01975955412905,False,False,NONE,nan,nan,False,0
3,3,29,5070.145641633559,20,139.8544417738486,False,False,NONE,nan,nan,False,0
3,3,30,4923.241728325484,20,133.53903822006276,False,False,NONE,nan,nan,False,0
3,3,31,4927.0569808082055,20,122.15054407631837,False,False,NONE,nan,nan,False,0
3,3,32,4926.786622463199,20,104.069808771997,False,False,NONE,nan,nan,False,0
3,3,33,4931.523355096768,20,79.34992541531145,False,False,NONE,nan,nan,False,0
3,3,34,4937.710748444406,20,62.493367797650514,False,False,NONE,nan,nan,False,0
3,3,35,4941.991524821387,20,60.42241023634252,False,False,NONE,nan,nan,False,0
3,3,36,4896.602371017081,20,64.53487074757614,False,False,NONE,nan,nan,False,0
3,3,37,4920.601102433462,20,65.6788507718314,False,False,NONE,nan,nan,False,0
3,3,38,4921.608585423075,20,67.56048982233757,False,False,NONE,nan,nan,False,0
3,3,39,4921.7688644668315,20,68.80117519159424,False,False,NONE,nan,nan,False,0
3,3,40,4819.024566616197,20,77.46224355226673,False,False,NONE,nan,nan,False,0
3,3,41,4771.271318441433,20,87.82951282271725,False,False,NONE,nan,nan,False,0
3,3,42,4730.701915213259,20,98.94704155549232,False,False,NONE,nan,nan,False,0
3,3,43,4729.349958050632,20,106.5050269214003,False,False,NONE,nan,nan,False,0
3,3,44,4666.885126737453,20,116.92344466090714,False,False,NONE,nan,nan,False,0
3,3,45,4665.8016242080885,20,124.19673256942828,False,False,NONE,nan,nan,False,0
3,3,46,4666.418843785557,20,128.12122443446182,False,False,NONE,nan,nan,False,0
3,3,47,4666.556501063933,20,127.32739670555296,False,False,NONE,nan,nan,False,0
3,3,48,4614.573712249758,20,127.66088292477635,False,False,NONE,nan,nan,False,0
3,3,49,4611.91161703043,20,124.01885347504783,False,False,NONE,nan,nan,False,0
3,3,50,4612.940621286319,20,128.16798175145223,False,False,NONE,nan,nan,False,0
3,3,51,4597.334029742834,20,131.1704844848006,False,False,NONE,nan,nan,False,0
3,3,52,4589.155716101928,20,132.59850707422586,False,False,NONE,nan,nan,False,0
3,3,53,4584.432421559007,20,131.8150252879619,False,False,NONE,nan,nan,False,0
3,3,54,4575.917983504176,20,128.68638524530988,False,False,NONE,nan,nan,False,0
3,3,55,4576.24353102213,20,122.4205109070174,False,False,NONE,nan,nan,False,0
3,3,56,4567.872003546059,20,117.83683955689692,False,False,NONE,nan,nan,False,0
3,3,57,4568.560406456206,20,108.03924210392054,False,False,NONE,nan,nan,False,0
3,3,58,4553.359853785356,20,94.63488112406229,False,False,NONE,nan,nan,False,0
3,3,59,4542.72717191086,20,75.16487181448646,False,False,NONE,nan,nan,False,0
3,3,60,4577.122394882863,20,63.1748114548797,False,False,NONE,nan,nan,False,0
3,3,61,4588.2922385172715,20,53.63510842671498,False,False,NONE,nan,nan,False,0
3,3,62,4588.2069589794555,20,46.71880999286406,False,False,NONE,nan,nan,False,0
3,3,63,4589.192538019761,20,37.463093939925386,False,False,NONE,nan,nan,False,0
3,3,64,4589.352468635539,20,34.23158608802143,False,False,NONE,nan,nan,False,0
3,3,65,4563.25808388046,20,30.96068692307982,False,False,NONE,nan,nan,False,0
3,3,66,4565.959013858734,20,26.115293844989793,False,False,NONE,nan,nan,False,0
3,3,67,4569.75690500315,20,18.67470750641072,False,False,NONE,nan,nan,False,0
3,3,68,4571.750357960125,20,17.12890006000495,False,False,NONE,nan,nan,False,0
3,3,69,4581.212111705134,20,15.415662960447374,False,False,NONE,nan,nan,False,0
3,3,70,4578.364696969524,20,13.128100049574394,False,False,NONE,nan,nan,False,0
3,3,71,4579.199388675481,20,12.210843217825008,False,False,NONE,nan,nan,False,0
3,3,72,4588.721848963796,20,12.186029920111654,False,False,NONE,nan,nan,False,0
3,3,73,4593.369037317193,20,12.678503481322881,False,False,NONE,nan,nan,False,0
3,3,74,4595.191065085407,20,13.391953369854281,False,False,NONE,nan,nan,False,0
3,3,75,4597.964528390414,20,14.193181494067833,False,False,NONE,nan,nan,False,0
3,3,76,4619.400659278675,20,16.676414683075365,False,False,NONE,nan,nan,False,0
3,3,77,4619.6348191589495,20,18.529394176041148,False,False,NONE,nan,nan,False,0
3,3,78,4620.539653021683,20,19.006973754041983,False,False,NONE,nan,nan,False,0
3,3,79,4620.465600052887,20,17.66999286776891,False,False,NONE,nan,nan,False,0
3,3,80,4383.63878490453,20,48.338891171627324,False,False,NONE,nan,nan,False,0
3,3,81,4341.041250564863,20,70.99107443814626,False,False,NONE,nan,nan,False,0
3,3,82,4338.952353884229,20,86.50102286291133,False,False,NONE,nan,nan,False,0
3,3,83,4254.296386162241,20,108.05729080576408,False,False,NONE,nan,nan,False,0
3,3,84,4252.370076087883,20,123.93623101900684,False,False,NONE,nan,nan,False,0
3,3,85,4242.501422425419,20,137.53529926248495,False,False,NONE,nan,nan,False,0
3,3,86,4242.7473381172495,20,148.09110368502473,False,False,NONE,nan,nan,False,0
3,3,87,4243.528094673737,20,156.1082520279953,False,False,NONE,nan,nan,False,0
3,3,88,4244.864133420755,20,161.942453885262,False,False,NONE,nan,nan,False,0
3,3,89,4229.055536146161,20,166.54821640070625,False,False,NONE,nan,nan,False,0
3,3,90,4229.172452737236,20,169.33378999472617,False,False,NONE,nan,nan,False,0
3,3,91,4201.164380208775,20,171.7939716889592,False,False,NONE,nan,nan,False,0
3,3,92,4205.753161064291,20,171.36087094160487,False,False,NONE,nan,nan,False,0
3,3,93,4205.265726197313,20,168.4787083184304,False,False,NONE,nan,nan,False,0
3,3,94,4205.41342093528,20,163.11035354070734,False,False,NONE,nan,nan,False,0
3,3,95,4208.166103819971,20,154.78180397729423,False,False,NONE,nan,nan,False,0
3,3,96,4210.40952144445,20,140.99108130792374,False,False,NONE,nan,nan,False,0
3,3,97,4210.743411484887,20,122.28197494400254,False,False,NONE,nan,nan,False,0
3,3,98,4237.156647638077,20,95.13954246689924,False,False,NONE,nan,nan,False,0
3,3,99,4237.426628617324,20,49.17116252015954,False,False,NONE,nan,nan,False,0
3,3,100,4240.858539705298,20,37.73003389275711,False,False,NONE,nan,nan,False,0
3,3,101,4220.726609170912,20,29.731713219646103,False,False,NONE,nan,nan,False,0
3,3,102,4222.231322246906,20,17.16834932923314,False,False,NONE,nan,nan,False,0
3,3,103,4222.591383912339,20,16.017703537094903,False,False,NONE,nan,nan,False,0
3,3,104,4108.434096993983,20,29.247880480707977,False,False,NONE,nan,nan,False,0
3,3,105,4105.526585628315,20,37.63845745470511,False,False,NONE,nan,nan,False,0
3,3,106,4085.5363459654263,20,45.82966715182078,False,False,NONE,nan,nan,False,0
3,3,107,3986.175199667602,20,64.9719262847743,False,False,NONE,nan,nan,False,0
3,3,108,3988.000086030434,20,77.24965457506073,False,False,NONE,nan,nan,False,0
3,3,109,3987.516576127725,20,86.63305902809641,False,False,NONE,nan,nan,False,0
3,3,110,3961.5682391044975,20,95.98968172233327,False,False,NONE,nan,nan,False,0
3,3,111,3967.5494164362503,20,103.2970451037517,False,False,NONE,nan,nan,False,0
3,3,112,3958.910419419806,20,109.37317411755298,False,False,NONE,nan,nan,False,0
3,3,113,3925.5799361374793,20,116.32453787701901,False,False,NONE,nan,nan,False,0
3,3,114,3900.3119493906042,20,123.20729848676817,False,False,NONE,nan,nan,False,0
3,3,115,3858.762476495028,20,131.0501421656664,False,False,NONE,nan,nan,False,0
3,3,116,3862.1346371826744,20,135.8548902596667,False,False,NONE,nan,nan,False,0
3,3,117,3854.314490899045,20,138.832493199301,False,False,NONE,nan,nan,False,0
3,3,118,3848.5099077380905,20,137.99239157910836,False,False,NONE,nan,nan,False,0
3,3,119,3854.025459004658,20,134.02074021833099,False,False,NONE,nan,nan,False,0
3,3,120,3857.4655169543503,20,126.5486006739319,False,False,NONE,nan,nan,False,0
3,3,121,3856.4923347164267,20,117.76423297446854,False,False,NONE,nan,nan,False,0
3,3,122,3861.88626489728,20,104.7289631244926,False,False,NONE,nan,nan,False,0
3,3,123,3861.9480195236897,20,86.0688122172093,False,False,NONE,nan,nan,False,0
3,3,124,3864.317250862482,20,77.41625247153888,False,False,NONE,nan,nan,False,0
3,3,125,3862.212208573541,20,65.93819543751952,False,False,NONE,nan,nan,False,0
3,3,126,3874.0780069787725,20,52.56737689346759,False,False,NONE,nan,nan,False,0
3,3,127,3878.6225143849724,20,48.800816824351735,False,False,NONE,nan,nan,False,0
3,3,128,3903.05904011163,20,43.90411095348257,False,False,NONE,nan,nan,False,0
