run_id,timestamp,function_name,dimension,iteration,fe,best_fitness,last_improvement_fe,sfes,min_sfes,stagnated,improved,event,run_number
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S01.json,20,1,50,10245.947670604812,50,0,60,0,1,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S01.json,20,2,80,10234.864364678682,80,0,60,0,1,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S01.json,20,3,110,10234.864364678682,80,30,60,0,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S01.json,20,4,140,10234.864364678682,80,60,60,1,0,stagnation_start,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S01.json,20,5,172,10234.864364678682,80,92,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S01.json,20,6,202,10234.864364678682,80,122,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S01.json,20,7,232,10234.864364678682,80,152,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S01.json,20,8,262,10234.864364678682,80,182,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S01.json,20,9,292,10234.864364678682,80,212,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S01.json,20,10,322,10234.864364678682,80,242,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S01.json,20,11,352,10234.864364678682,80,272,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S01.json,20,12,382,10234.864364678682,80,302,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S01.json,20,13,412,10234.864364678682,80,332,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S01.json,20,14,442,10234.864364678682,80,362,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S01.json,20,15,472,10234.864364678682,80,392,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S01.json,20,16,502,10234.864364678682,80,422,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S01.json,20,17,532,10234.864364678682,80,452,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S01.json,20,18,562,10234.864364678682,80,482,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S01.json,20,19,592,10234.864364678682,80,512,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S01.json,20,20,622,10234.864364678682,80,542,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S01.json,20,21,652,10234.864364678682,80,572,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S01.json,20,22,682,10234.864364678682,80,602,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S01.json,20,23,712,10234.864364678682,80,632,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S01.json,20,24,742,10234.864364678682,80,662,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S01.json,20,25,772,10234.864364678682,80,692,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S01.json,20,26,802,10234.864364678682,80,722,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S01.json,20,27,832,10234.864364678682,80,752,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S01.json,20,28,862,10234.864364678682,80,782,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S01.json,20,29,892,10234.864364678682,80,812,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S01.json,20,30,922,10234.864364678682,80,842,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S01.json,20,31,952,10234.864364678682,80,872,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S01.json,20,32,982,10234.864364678682,80,902,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S01.json,20,33,1012,10234.864364678682,80,932,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S01.json,20,34,1042,10234.864364678682,80,962,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S01.json,20,35,1072,10234.864364678682,80,992,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S01.json,20,36,1102,10234.864364678682,80,1022,60,1,0,none,1
