run_id,timestamp,function_name,instance_name,run_number,iteration,best_fitness_so_far,fe_estimate
run-2026-06-14-02-51-53,2026-06-14T02:51:53Z,S03.json,S03.json,1,1,38255.112385213026,30
run-2026-06-14-02-51-53,2026-06-14T02:51:53Z,S03.json,S03.json,1,2,33768.4243469784,61
run-2026-06-14-02-51-53,2026-06-14T02:51:53Z,S03.json,S03.json,1,3,33757.132459294735,91
run-2026-06-14-02-51-53,2026-06-14T02:51:53Z,S03.json,S03.json,1,4,33757.132459294735,122
run-2026-06-14-02-51-53,2026-06-14T02:51:53Z,S03.json,S03.json,1,5,33757.132459294735,152
run-2026-06-14-02-51-53,2026-06-14T02:51:53Z,S03.json,S03.json,1,6,33757.132459294735,182
run-2026-06-14-02-51-53,2026-06-14T02:51:53Z,S03.json,S03.json,1,7,33757.132459294735,213
run-2026-06-14-02-51-53,2026-06-14T02:51:53Z,S03.json,S03.json,1,8,33757.132459294735,243
run-2026-06-14-02-51-53,2026-06-14T02:51:53Z,S03.json,S03.json,1,9,33757.132459294735,274
run-2026-06-14-02-51-53,2026-06-14T02:51:53Z,S03.json,S03.json,1,10,33757.132459294735,304
run-2026-06-14-02-51-53,2026-06-14T02:51:53Z,S03.json,S03.json,1,11,33757.132459294735,334
run-2026-06-14-02-51-53,2026-06-14T02:51:53Z,S03.json,S03.json,1,12,33757.132459294735,365
run-2026-06-14-02-51-53,2026-06-14T02:51:53Z,S03.json,S03.json,1,13,33757.132459294735,395
run-2026-06-14-02-51-53,2026-06-14T02:51:53Z,S03.json,S03.json,1,14,33757.132459294735,426
run-2026-06-14-02-51-53,2026-06-14T02:51:53Z,S03.json,S03.json,1,15,10253.319540344957,456
run-2026-06-14-02-51-53,2026-06-14T02:51:53Z,S03.json,S03.json,1,16,10244.025388474303,487
run-2026-06-14-02-51-53,2026-06-14T02:51:53Z,S03.json,S03.json,1,17,10244.025388474303,517
run-2026-06-14-02-51-53,2026-06-14T02:51:53Z,S03.json,S03.json,1,18,10244.025388474303,547
run-2026-06-14-02-51-53,2026-06-14T02:51:53Z,S03.json,S03.json,1,19,10244.025388474303,578
run-2026-06-14-02-51-53,2026-06-14T02:51:53Z,S03.json,S03.json,1,20,10244.025388474303,608
run-2026-06-14-02-51-53,2026-06-14T02:51:53Z,S03.json,S03.json,1,21,10244.025388474303,639
run-2026-06-14-02-51-53,2026-06-14T02:51:53Z,S03.json,S03.json,1,22,10244.025388474303,669
run-2026-06-14-02-51-53,2026-06-14T02:51:53Z,S03.json,S03.json,1,23,10244.025388474303,699
