run_id,timestamp,function_name,instance_name,run_number,iteration,best_fitness_so_far,fe_estimate
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,1,148297.23481437488,30
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,2,69555.03100829381,61
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,3,69555.03100829381,91
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,4,69555.03100829381,121
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,5,69555.03100829381,152
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,6,69554.75217973388,182
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,7,69554.75217973388,212
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,8,69554.75217973388,242
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,9,69554.75217973388,273
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,10,69554.75217973388,303
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,11,69554.75217973388,333
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,12,69554.75217973388,364
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,13,69554.75217973388,394
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,14,69554.75217973388,424
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,15,69554.75217973388,455
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,16,69554.75217973388,485
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,17,69554.75217973388,515
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,18,69554.75217973388,545
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,19,69554.75217973388,576
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,20,69554.75217973388,606
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,21,69554.75217973388,636
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,22,69554.75217973388,667
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,23,69554.75217973388,697
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,24,69554.75217973388,727
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,25,69554.75217973388,758
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,26,69554.75217973388,788
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,27,69554.75217973388,818
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,28,69554.75217973388,848
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,29,69554.75217973388,879
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,30,69554.75217973388,909
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,31,69554.75217973388,939
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,32,69554.75217973388,970
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,33,69554.75217973388,1000
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,34,69554.75217973388,1030
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,35,69554.75217973388,1061
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,36,69554.75217973388,1091
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,37,69554.75217973388,1121
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,38,69554.75217973388,1152
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,39,69554.75217973388,1182
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,40,69554.75217973388,1212
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,41,69554.75217973388,1242
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,42,69554.75217973388,1273
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,43,69554.75217973388,1303
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,44,69554.75217973388,1333
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,45,69554.75217973388,1364
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,46,69554.75217973388,1394
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,47,69554.75217973388,1424
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,48,69554.75217973388,1455
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,49,69554.75217973388,1485
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,50,69554.75217973388,1515
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,51,69554.75217973388,1545
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,52,69554.75217973388,1576
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,53,69554.75217973388,1606
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,54,69554.75217973388,1636
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,55,69554.75217973388,1667
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,56,69554.75217973388,1697
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,57,69554.75217973388,1727
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,58,69554.75217973388,1758
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,59,69554.75217973388,1788
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,60,69554.75217973388,1818
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,61,69554.75217973388,1848
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,62,69554.75217973388,1879
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,63,69554.75217973388,1909
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,64,69554.75217973388,1939
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,65,69554.75217973388,1970
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,1,66,69554.75217973388,2000
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,2,1,167105.17833609332,30
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,2,2,143817.190220315,61
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,2,3,81197.48029111438,91
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,2,4,64933.27110705381,121
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,2,5,64933.27110705381,152
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,2,6,64933.27110705381,182
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,2,7,64933.27110705381,212
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,2,8,64933.27110705381,242
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,2,9,64933.27110705381,273
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,2,10,64933.27110705381,303
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,2,11,64933.27110705381,333
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,2,12,64933.27110705381,364
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,2,13,64933.27110705381,394
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,2,14,64933.27110705381,424
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,2,15,64933.27110705381,455
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,2,16,64929.957293699175,485
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,2,17,64929.957293699175,515
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,2,18,64929.957293699175,545
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,2,19,64929.957293699175,576
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,2,20,64929.957293699175,606
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,2,21,64929.957293699175,636
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,2,22,64929.957293699175,667
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,2,23,64929.957293699175,697
run-2026-06-14-02-48-43,2026-06-14T02:48:43Z,M01.json,M01.json,2,24,64929.957293699175,727
