run_id,timestamp,function_name,instance_name,instance_id,scale,run_number,seed,n_clients,n_hubs,pop,max_iter,best_fitness,base_cost,feasible_best_solution,violation_total,fes_used,elapsed_seconds
run-2026-06-14-02-51-53,2026-06-14T02:51:53Z,S01.json,S01.json,S01,Small,1,9402,20,8,20,49,10245.72774750826,245.7277475082592,0,1.0,1490,0.18707154199364595
run-2026-06-14-02-51-53,2026-06-14T02:51:53Z,S01.json,S01.json,S01,Small,2,9403,20,8,20,49,10245.267273980806,245.2672739808057,0,1.0,1490,0.18490241700783372
