run_id,timestamp,function_name,instance_name,run_number,iteration,best_fitness_so_far,fe_estimate
run-2026-06-14-02-48-37,2026-06-14T02:48:37Z,S01.json,S01.json,1,1,13103.970484632302,30
run-2026-06-14-02-48-37,2026-06-14T02:48:37Z,S01.json,S01.json,1,2,10252.371207359996,61
run-2026-06-14-02-48-37,2026-06-14T02:48:37Z,S01.json,S01.json,1,3,10252.371207359996,91
run-2026-06-14-02-48-37,2026-06-14T02:48:37Z,S01.json,S01.json,1,4,10252.371207359996,122
run-2026-06-14-02-48-37,2026-06-14T02:48:37Z,S01.json,S01.json,1,5,10252.371207359996,152
run-2026-06-14-02-48-37,2026-06-14T02:48:37Z,S01.json,S01.json,1,6,10252.371207359996,182
run-2026-06-14-02-48-37,2026-06-14T02:48:37Z,S01.json,S01.json,1,7,10252.371207359996,213
run-2026-06-14-02-48-37,2026-06-14T02:48:37Z,S01.json,S01.json,1,8,10252.371207359996,243
run-2026-06-14-02-48-37,2026-06-14T02:48:37Z,S01.json,S01.json,1,9,10252.371207359996,274
run-2026-06-14-02-48-37,2026-06-14T02:48:37Z,S01.json,S01.json,1,10,10252.371207359996,304
run-2026-06-14-02-48-37,2026-06-14T02:48:37Z,S01.json,S01.json,1,11,10252.371207359996,334
run-2026-06-14-02-48-37,2026-06-14T02:48:37Z,S01.json,S01.json,1,12,10252.371207359996,365
run-2026-06-14-02-48-37,2026-06-14T02:48:37Z,S01.json,S01.json,1,13,10252.371207359996,395
run-2026-06-14-02-48-37,2026-06-14T02:48:37Z,S01.json,S01.json,1,14,10252.371207359996,426
run-2026-06-14-02-48-37,2026-06-14T02:48:37Z,S01.json,S01.json,1,15,10252.371207359996,456
run-2026-06-14-02-48-37,2026-06-14T02:48:37Z,S01.json,S01.json,1,16,10252.371207359996,487
run-2026-06-14-02-48-37,2026-06-14T02:48:37Z,S01.json,S01.json,1,17,10252.371207359996,517
run-2026-06-14-02-48-37,2026-06-14T02:48:37Z,S01.json,S01.json,1,18,10252.371207359996,547
