run_id,timestamp,function_name,dimension,iteration,fe,best_fitness,last_improvement_fe,sfes,min_sfes,stagnated,improved,event,run_number
run-2026-06-14-02-30-39,2026-06-14T02:30:39Z,S01.json,20,1,50,10253.57079455084,20,30,60,0,0,none,1
run-2026-06-14-02-30-39,2026-06-14T02:30:39Z,S01.json,20,2,80,10253.57079455084,20,60,60,1,0,stagnation_start,1
run-2026-06-14-02-30-39,2026-06-14T02:30:39Z,S01.json,20,3,112,10253.57079455084,20,92,60,1,0,none,1
run-2026-06-14-02-30-39,2026-06-14T02:30:39Z,S01.json,20,4,142,10253.57079455084,20,122,60,1,0,none,1
run-2026-06-14-02-30-39,2026-06-14T02:30:39Z,S01.json,20,5,172,10251.180270599754,172,0,60,0,1,recovered,1
run-2026-06-14-02-30-39,2026-06-14T02:30:39Z,S01.json,20,6,202,10251.180270599754,172,30,60,0,0,none,1
run-2026-06-14-02-30-39,2026-06-14T02:30:39Z,S01.json,20,7,232,10251.180270599754,172,60,60,1,0,stagnation_start,1
run-2026-06-14-02-30-39,2026-06-14T02:30:39Z,S01.json,20,8,264,10251.180270599754,172,92,60,1,0,none,1
run-2026-06-14-02-30-39,2026-06-14T02:30:39Z,S01.json,20,9,294,10251.180270599754,172,122,60,1,0,none,1
run-2026-06-14-02-30-39,2026-06-14T02:30:39Z,S01.json,20,10,324,10251.180270599754,172,152,60,1,0,none,1
run-2026-06-14-02-30-39,2026-06-14T02:30:39Z,S01.json,20,11,354,10251.180270599754,172,182,60,1,0,none,1
run-2026-06-14-02-30-39,2026-06-14T02:30:39Z,S01.json,20,12,384,10251.180270599754,172,212,60,1,0,none,1
run-2026-06-14-02-30-39,2026-06-14T02:30:39Z,S01.json,20,13,414,10251.180270599754,172,242,60,1,0,none,1
run-2026-06-14-02-30-39,2026-06-14T02:30:39Z,S01.json,20,14,444,10251.180270599754,172,272,60,1,0,none,1
run-2026-06-14-02-30-39,2026-06-14T02:30:39Z,S01.json,20,15,474,10251.180270599754,172,302,60,1,0,none,1
run-2026-06-14-02-30-39,2026-06-14T02:30:39Z,S01.json,20,16,504,10251.180270599754,172,332,60,1,0,none,1
run-2026-06-14-02-30-39,2026-06-14T02:30:39Z,S01.json,20,17,534,10251.180270599754,172,362,60,1,0,none,1
run-2026-06-14-02-30-39,2026-06-14T02:30:39Z,S01.json,20,18,564,10251.180270599754,172,392,60,1,0,none,1
run-2026-06-14-02-30-39,2026-06-14T02:30:39Z,S01.json,20,19,594,10251.180270599754,172,422,60,1,0,none,1
run-2026-06-14-02-30-39,2026-06-14T02:30:39Z,S01.json,20,20,624,10251.180270599754,172,452,60,1,0,none,1
run-2026-06-14-02-30-39,2026-06-14T02:30:39Z,S01.json,20,21,654,10245.76558743708,654,0,60,0,1,recovered,1
run-2026-06-14-02-30-39,2026-06-14T02:30:39Z,S01.json,20,22,684,10245.76558743708,654,30,60,0,0,none,1
