run_id,timestamp,function_name,dimension,iteration,fe,best_fitness,last_improvement_fe,sfes,min_sfes,stagnated,improved,event,run_number
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,44,1342,10271.039186026443,80,1262,60,1,0,none,1
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,45,1372,10271.039186026443,80,1292,60,1,0,none,1
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,46,1402,10271.039186026443,80,1322,60,1,0,none,1
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,47,1432,10271.039186026443,80,1352,60,1,0,none,1
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,48,1462,10271.039186026443,80,1382,60,1,0,none,1
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,49,1492,10271.039186026443,80,1412,60,1,0,none,1
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,50,1522,10271.039186026443,80,1442,60,1,0,none,1
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,1,50,20277.738365467692,20,30,60,0,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,2,80,20277.738365467692,20,60,60,1,0,stagnation_start,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,3,112,20277.738365467692,20,92,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,4,142,20277.738365467692,20,122,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,5,172,20277.738365467692,20,152,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,6,202,20277.738365467692,20,182,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,7,232,20277.738365467692,20,212,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,8,262,20277.738365467692,20,242,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,9,292,20277.738365467692,20,272,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,10,322,20272.302877934893,322,0,60,0,1,recovered,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,11,352,10271.392489884876,352,0,60,0,1,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,12,382,10271.039186026443,382,0,60,0,1,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,13,412,10271.039186026443,382,30,60,0,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,14,442,10271.039186026443,382,60,60,1,0,stagnation_start,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,15,474,10271.039186026443,382,92,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,16,504,10271.039186026443,382,122,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,17,534,10271.039186026443,382,152,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,18,564,10271.039186026443,382,182,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,19,594,10271.039186026443,382,212,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,20,624,10271.039186026443,382,242,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,21,654,10271.039186026443,382,272,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,22,684,10271.039186026443,382,302,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,23,714,10271.039186026443,382,332,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,24,744,10271.039186026443,382,362,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,25,774,10271.039186026443,382,392,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,26,804,10271.039186026443,382,422,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,27,834,10271.039186026443,382,452,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,28,864,10271.039186026443,382,482,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,29,894,10271.039186026443,382,512,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,30,924,10271.039186026443,382,542,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,31,954,10271.039186026443,382,572,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,32,984,10271.039186026443,382,602,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,33,1014,10271.039186026443,382,632,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,34,1044,10271.039186026443,382,662,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,35,1074,10271.039186026443,382,692,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,36,1104,10271.039186026443,382,722,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,37,1134,10271.039186026443,382,752,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,38,1164,10271.039186026443,382,782,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,39,1194,10271.039186026443,382,812,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,40,1224,10271.039186026443,382,842,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,41,1254,10271.039186026443,382,872,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,42,1284,10271.039186026443,382,902,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,43,1314,10271.039186026443,382,932,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,44,1344,10271.039186026443,382,962,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,45,1374,10271.039186026443,382,992,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,46,1404,10271.039186026443,382,1022,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,47,1434,10271.039186026443,382,1052,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,48,1464,10271.039186026443,382,1082,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,49,1494,10271.039186026443,382,1112,60,1,0,none,2
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,50,1524,10271.039186026443,382,1142,60,1,0,none,2
