run_id,timestamp,function_name,dimension,iteration,best_fitness_so_far,population_avg_fitness,diversity_metric,selected_agents,elite_selected,diverse_selected,outliers_selected,random_selected,lime_selection_mode,lime_triggered,lime_trigger_source,diagnosis_id,lime_dataset_updated,lime_buffer_size,warmup_active,warmup_fes,warmup_progress,improved_agents,fe,max_fes,last_improvement_fe,sfes,min_sfes,stagnated,event,restart_enabled,restart_attempted,restart_executed,restart_blocked_by_cooldown,restart_count,restart_percent,restart_source,restart_feature,restart_feature_score,restart_dominance_threshold,restart_cooldown_fes,restart_cooldown_remaining_fes,lime_enabled,stagnation_enabled,run_number
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,1,20282.379903028344,22826.792886908843,1.2931643815179048,4,1,1,1,1,medoid,0,none,0,0,0,1,75,0.6666666666666666,19,50,1500,50,0,60,0,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,2,10271.039186026443,20827.335457376717,0.4941466943262064,4,1,1,1,1,medoid,0,none,0,1,20,0,75,1.0,3,80,1500,80,0,60,0,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,3,10271.039186026443,21623.2462743875,0.38326463095543006,4,1,1,1,1,medoid,0,none,0,1,40,0,75,1.0,4,110,1500,80,30,60,0,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,4,10271.039186026443,20759.697064906446,0.2422613812828256,4,1,1,1,1,medoid,1,stagnation_start,1,1,60,0,75,1.0,5,142,1500,80,60,60,1,stagnation_start,1,1,1,0,2,7.0,random_fallback,mag_predacion_mean,0.17323193243026888,0.9,60,60,1,1,1
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,5,10271.039186026443,19325.62261639679,0.5811068891681572,4,1,1,1,1,medoid,0,none,0,0,60,0,75,1.0,5,172,1500,80,92,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,30,1,1,1
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,6,10271.039186026443,21188.533678698965,0.20117207829218145,4,1,1,1,1,medoid,0,none,0,0,60,0,75,1.0,3,202,1500,80,122,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,7,10271.039186026443,19325.62261639679,0.2695160502522923,4,1,1,1,1,medoid,0,none,0,0,60,0,75,1.0,5,232,1500,80,152,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,8,10271.039186026443,19325.22117555479,0.2204013625367062,4,1,1,1,1,medoid,0,none,0,0,60,0,75,1.0,4,262,1500,80,182,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,9,10271.039186026443,19826.665887879724,0.2123338422604181,4,1,1,1,1,medoid,0,none,0,0,60,0,75,1.0,5,292,1500,80,212,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,10,10271.039186026443,21865.42472137011,0.22446573999414263,4,1,1,1,1,medoid,0,none,0,0,60,0,75,1.0,2,322,1500,80,242,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,11,10271.039186026443,18949.16021142934,0.26352039266236715,4,1,1,1,1,medoid,0,none,0,0,60,0,75,1.0,6,352,1500,80,272,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,12,10271.039186026443,20259.435066862476,0.20464664100762975,4,1,1,1,1,medoid,0,none,0,0,60,0,75,1.0,3,382,1500,80,302,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,13,10271.039186026443,16204.829104687331,0.2340387575903106,4,1,1,1,1,medoid,0,none,0,0,60,0,75,1.0,8,412,1500,80,332,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,14,10271.039186026443,20532.833500305842,0.209564632227363,4,1,1,1,1,medoid,0,none,0,0,60,0,75,1.0,2,442,1500,80,362,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-48-42,2026-06-14T02:48:42Z,S02.json,20,15,10271.039186026443,19325.421895975793,0.21686840098600238,4,1,1,1,1,medoid,0,none,0,0,60,0,75,1.0,5,472,1500,80,392,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
