run_id,timestamp,function_name,instance_name,run_number,iteration,best_fitness_so_far,fe_estimate
run-2026-06-14-02-30-42,2026-06-14T02:30:42Z,S02.json,S02.json,1,1,20285.29809870748,30
run-2026-06-14-02-30-42,2026-06-14T02:30:42Z,S02.json,S02.json,1,2,10273.712241051699,61
run-2026-06-14-02-30-42,2026-06-14T02:30:42Z,S02.json,S02.json,1,3,10272.852651905194,91
run-2026-06-14-02-30-42,2026-06-14T02:30:42Z,S02.json,S02.json,1,4,10272.852651905194,122
run-2026-06-14-02-30-42,2026-06-14T02:30:42Z,S02.json,S02.json,1,5,10272.852651905194,152
run-2026-06-14-02-30-42,2026-06-14T02:30:42Z,S02.json,S02.json,1,6,10272.852651905194,182
run-2026-06-14-02-30-42,2026-06-14T02:30:42Z,S02.json,S02.json,1,7,10272.852651905194,213
run-2026-06-14-02-30-42,2026-06-14T02:30:42Z,S02.json,S02.json,1,8,10272.852651905194,243
run-2026-06-14-02-30-42,2026-06-14T02:30:42Z,S02.json,S02.json,1,9,10272.852651905194,274
run-2026-06-14-02-30-42,2026-06-14T02:30:42Z,S02.json,S02.json,1,10,10272.852651905194,304
run-2026-06-14-02-30-42,2026-06-14T02:30:42Z,S02.json,S02.json,1,11,10272.852651905194,334
run-2026-06-14-02-30-42,2026-06-14T02:30:42Z,S02.json,S02.json,1,12,10272.852651905194,365
run-2026-06-14-02-30-42,2026-06-14T02:30:42Z,S02.json,S02.json,1,13,10272.852651905194,395
run-2026-06-14-02-30-42,2026-06-14T02:30:42Z,S02.json,S02.json,1,14,10272.852651905194,426
run-2026-06-14-02-30-42,2026-06-14T02:30:42Z,S02.json,S02.json,1,15,10272.852651905194,456
run-2026-06-14-02-30-42,2026-06-14T02:30:42Z,S02.json,S02.json,1,16,10272.852651905194,487
run-2026-06-14-02-30-42,2026-06-14T02:30:42Z,S02.json,S02.json,1,17,10272.852651905194,517
run-2026-06-14-02-30-42,2026-06-14T02:30:42Z,S02.json,S02.json,1,18,10272.852651905194,547
run-2026-06-14-02-30-42,2026-06-14T02:30:42Z,S02.json,S02.json,1,19,10272.852651905194,578
run-2026-06-14-02-30-42,2026-06-14T02:30:42Z,S02.json,S02.json,1,20,10272.852651905194,608
run-2026-06-14-02-30-42,2026-06-14T02:30:42Z,S02.json,S02.json,1,21,10272.852651905194,639
run-2026-06-14-02-30-42,2026-06-14T02:30:42Z,S02.json,S02.json,1,22,10272.852651905194,669
run-2026-06-14-02-30-42,2026-06-14T02:30:42Z,S02.json,S02.json,1,23,10272.852651905194,699
run-2026-06-14-02-30-42,2026-06-14T02:30:42Z,S02.json,S02.json,1,24,10272.852651905194,730
run-2026-06-14-02-30-42,2026-06-14T02:30:42Z,S02.json,S02.json,1,25,10272.852651905194,760
run-2026-06-14-02-30-42,2026-06-14T02:30:42Z,S02.json,S02.json,1,26,10272.852651905194,791
run-2026-06-14-02-30-42,2026-06-14T02:30:42Z,S02.json,S02.json,1,27,10272.852651905194,821
