run_id,function_name,dimension,target_type,feature,window,window_size,If,Sf,run_number
run-2026-06-14-02-30-43,S02.json,20,classification_improved,alpha,all,2,0.037517960637711185,-0.037517960637711185,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,alpha,last_50,2,0.037517960637711185,-0.037517960637711185,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,alpha,last_100,2,0.037517960637711185,-0.037517960637711185,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,delta_position_norm,all,2,0.048191459076953574,-0.048191459076953574,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,delta_position_norm,last_50,2,0.048191459076953574,-0.048191459076953574,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,delta_position_norm,last_100,2,0.048191459076953574,-0.048191459076953574,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,distance_to_elite,all,2,0.076116402816607,0.076116402816607,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,distance_to_elite,last_50,2,0.076116402816607,0.076116402816607,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,distance_to_elite,last_100,2,0.076116402816607,0.076116402816607,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,mag_browniano_max,all,2,0.01600976431786266,0.01600976431786266,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,mag_browniano_max,last_50,2,0.01600976431786266,0.01600976431786266,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,mag_browniano_max,last_100,2,0.01600976431786266,0.01600976431786266,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,mag_browniano_mean,all,2,0.012779252200348874,0.012779252200348874,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,mag_browniano_mean,last_50,2,0.012779252200348874,0.012779252200348874,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,mag_browniano_mean,last_100,2,0.012779252200348874,0.012779252200348874,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,mag_browniano_std,all,2,0.002152292561174346,0.0008122200563031404,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,mag_browniano_std,last_50,2,0.002152292561174346,0.0008122200563031404,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,mag_browniano_std,last_100,2,0.002152292561174346,0.0008122200563031404,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,mag_levy_max,all,2,0.011293901063902977,0.004657346861072718,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,mag_levy_max,last_50,2,0.011293901063902977,0.004657346861072718,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,mag_levy_max,last_100,2,0.011293901063902977,0.004657346861072718,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,mag_levy_mean,all,2,0.011110986535048554,0.001247152353223477,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,mag_levy_mean,last_50,2,0.011110986535048554,0.001247152353223477,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,mag_levy_mean,last_100,2,0.011110986535048554,0.001247152353223477,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,mag_levy_std,all,2,0.011132771462290511,0.011132771462290511,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,mag_levy_std,last_50,2,0.011132771462290511,0.011132771462290511,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,mag_levy_std,last_100,2,0.011132771462290511,0.011132771462290511,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,mag_predacion_max,all,2,0.032216797701654976,0.014349373160759415,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,mag_predacion_max,last_50,2,0.032216797701654976,0.014349373160759415,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,mag_predacion_max,last_100,2,0.032216797701654976,0.014349373160759415,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,mag_predacion_mean,all,2,0.017506326855585737,0.005257271727180113,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,mag_predacion_mean,last_50,2,0.017506326855585737,0.005257271727180113,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,mag_predacion_mean,last_100,2,0.017506326855585737,0.005257271727180113,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,mag_predacion_std,all,2,0.04008434159820978,0.01102961631689854,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,mag_predacion_std,last_50,2,0.04008434159820978,0.01102961631689854,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,mag_predacion_std,last_100,2,0.04008434159820978,0.01102961631689854,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,r1,all,2,0.02071775816007474,0.02071775816007474,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,r1,last_50,2,0.02071775816007474,0.02071775816007474,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,r1,last_100,2,0.02071775816007474,0.02071775816007474,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,r2,all,2,0.06373004446913554,0.009079669814617105,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,r2,last_50,2,0.06373004446913554,0.009079669814617105,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,r2,last_100,2,0.06373004446913554,0.009079669814617105,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,theta_active,all,2,0.007899593526629589,0.007899593526629589,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,theta_active,last_50,2,0.007899593526629589,0.007899593526629589,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,theta_active,last_100,2,0.007899593526629589,0.007899593526629589,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,theta_mean,all,2,0.009263450010307327,0.009263450010307327,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,theta_mean,last_50,2,0.009263450010307327,0.009263450010307327,1
run-2026-06-14-02-30-43,S02.json,20,classification_improved,theta_mean,last_100,2,0.009263450010307327,0.009263450010307327,1
run-2026-06-14-02-30-43,S02.json,20,regression_y_reg,alpha,all,2,694.240558688409,694.240558688409,1
run-2026-06-14-02-30-43,S02.json,20,regression_y_reg,alpha,last_50,2,694.240558688409,694.240558688409,1
run-2026-06-14-02-30-43,S02.json,20,regression_y_reg,alpha,last_100,2,694.240558688409,694.240558688409,1
run-2026-06-14-02-30-43,S02.json,20,regression_y_reg,delta_position_norm,all,2,4319.180941141294,4319.180941141294,1
run-2026-06-14-02-30-43,S02.json,20,regression_y_reg,delta_position_norm,last_50,2,4319.180941141294,4319.180941141294,1
run-2026-06-14-02-30-43,S02.json,20,regression_y_reg,delta_position_norm,last_100,2,4319.180941141294,4319.180941141294,1
run-2026-06-14-02-30-43,S02.json,20,regression_y_reg,distance_to_elite,all,2,3999.722573927722,-3999.722573927722,1
run-2026-06-14-02-30-43,S02.json,20,regression_y_reg,distance_to_elite,last_50,2,3999.722573927722,-3999.722573927722,1
run-2026-06-14-02-30-43,S02.json,20,regression_y_reg,distance_to_elite,last_100,2,3999.722573927722,-3999.722573927722,1
