run_id,timestamp,function_name,dimension,iteration,best_fitness_so_far,population_avg_fitness,diversity_metric,selected_agents,elite_selected,diverse_selected,outliers_selected,random_selected,lime_selection_mode,lime_triggered,lime_trigger_source,diagnosis_id,lime_dataset_updated,lime_buffer_size,warmup_active,warmup_fes,warmup_progress,improved_agents,fe,max_fes,last_improvement_fe,sfes,min_sfes,stagnated,event,restart_enabled,restart_attempted,restart_executed,restart_blocked_by_cooldown,restart_count,restart_percent,restart_source,restart_feature,restart_feature_score,restart_dominance_threshold,restart_cooldown_fes,restart_cooldown_remaining_fes,lime_enabled,stagnation_enabled,run_number
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,20,10269.291931221149,18118.620338992834,0.1414757829209996,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,3,624,1500,172,452,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,21,10269.291931221149,16307.265150092519,0.17131127759988213,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,8,654,1500,172,482,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,22,10269.291931221149,14496.31033793168,0.22642185457495598,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,6,684,1500,172,512,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,23,10269.291931221149,15703.275948272767,0.1504811113494719,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,7,714,1500,172,542,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,24,10269.291931221149,17515.154483561113,0.1707439291154234,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,5,744,1500,172,572,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,25,10269.291931221149,16307.587542157951,0.2454515944476853,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,5,774,1500,172,602,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,26,10269.291931221149,13892.965053918859,0.21773148529319292,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,8,804,1500,172,632,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,27,10269.291931221149,16911.239647011396,0.1388792784088425,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,2,834,1500,172,662,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,28,10269.291931221149,18021.68546410977,0.16264858487110695,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,8,864,1500,172,692,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,29,10269.291931221149,15703.74471997213,0.12893496284183878,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,5,894,1500,172,722,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,30,10269.291931221149,23452.421119944123,0.16152988787357717,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,4,924,1500,172,752,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,31,10269.291931221149,14496.448824228948,0.15996459648360833,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,8,954,1500,172,782,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,32,10269.291931221149,15100.14823545679,0.16823433104286226,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,4,984,1500,172,812,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
