run_id,timestamp,function_name,instance_name,run_number,iteration,best_fitness_so_far,fe_estimate
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,M01.json,M01.json,1,1,157512.88940084956,30
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,M01.json,M01.json,1,2,58254.7555369012,61
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,M01.json,M01.json,1,3,58254.7555369012,91
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,M01.json,M01.json,1,4,58254.7555369012,121
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,M01.json,M01.json,1,5,58254.7555369012,152
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,M01.json,M01.json,1,6,58254.7555369012,182
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,M01.json,M01.json,1,7,58254.7555369012,212
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,M01.json,M01.json,1,8,36149.808123272946,242
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,M01.json,M01.json,1,9,36149.808123272946,273
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,M01.json,M01.json,1,10,10803.242045388086,303
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,M01.json,M01.json,1,11,10803.242045388086,333
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,M01.json,M01.json,1,12,10803.242045388086,364
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,M01.json,M01.json,1,13,10803.242045388086,394
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,M01.json,M01.json,1,14,10803.242045388086,424
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,M01.json,M01.json,1,15,10803.242045388086,455
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,M01.json,M01.json,1,16,10803.242045388086,485
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,M01.json,M01.json,1,17,10803.242045388086,515
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,M01.json,M01.json,1,18,10803.242045388086,545
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,M01.json,M01.json,1,19,10803.242045388086,576
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,M01.json,M01.json,1,20,10803.242045388086,606
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,M01.json,M01.json,1,21,10803.242045388086,636
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,M01.json,M01.json,1,22,10803.242045388086,667
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,M01.json,M01.json,1,23,10803.242045388086,697
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,M01.json,M01.json,1,24,10803.242045388086,727
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,M01.json,M01.json,1,25,10803.242045388086,758
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,M01.json,M01.json,1,26,10803.242045388086,788
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,M01.json,M01.json,1,27,10803.242045388086,818
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,M01.json,M01.json,1,28,10803.242045388086,848
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,M01.json,M01.json,1,29,10803.242045388086,879
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,M01.json,M01.json,1,30,10803.242045388086,909
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,M01.json,M01.json,1,31,10799.089312466102,939
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,M01.json,M01.json,1,32,10799.089312466102,970
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,M01.json,M01.json,1,33,10799.089312466102,1000
