run_id,timestamp,function_name,instance_name,run_number,iteration,best_fitness_so_far,fe_estimate
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,1,20265.71679950917,30
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,2,20265.71679950917,61
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,3,20253.611740154836,91
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,4,10245.267273980806,122
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,5,10245.267273980806,152
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,6,10245.267273980806,182
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,7,10245.267273980806,213
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,8,10245.267273980806,243
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,9,10245.267273980806,274
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,10,10245.267273980806,304
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,11,10245.267273980806,334
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,12,10245.267273980806,365
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,13,10245.267273980806,395
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,14,10245.267273980806,426
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,15,10245.267273980806,456
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,16,10245.267273980806,487
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,17,10245.267273980806,517
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,18,10245.267273980806,547
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,19,10245.267273980806,578
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,20,10245.267273980806,608
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,21,10245.267273980806,639
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,22,10245.267273980806,669
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,23,10245.267273980806,699
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,24,10245.267273980806,730
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,25,10245.267273980806,760
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,26,10245.267273980806,791
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,27,10245.267273980806,821
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,28,10245.267273980806,851
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,29,10245.267273980806,882
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,30,10245.267273980806,912
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,31,10245.267273980806,943
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,32,10245.267273980806,973
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,33,10245.267273980806,1003
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,34,10245.267273980806,1034
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,35,10245.267273980806,1064
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,36,10245.267273980806,1095
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,37,10245.267273980806,1125
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,38,10245.267273980806,1156
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,39,10245.267273980806,1186
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,40,10245.267273980806,1216
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,41,10245.267273980806,1247
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,42,10245.267273980806,1277
run-2026-06-14-02-30-38,2026-06-14T02:30:38Z,S01.json,S01.json,1,43,10245.267273980806,1308
