run_id,function_name,dimension,target_type,feature,window,window_size,If,Sf,run_number
run-2026-06-14-02-48-39,S01.json,20,classification_improved,alpha,all,2,0.05801337365690227,-0.043384213715509136,1
run-2026-06-14-02-48-39,S01.json,20,classification_improved,alpha,last_50,2,0.05801337365690227,-0.043384213715509136,1
run-2026-06-14-02-48-39,S01.json,20,classification_improved,alpha,last_100,2,0.05801337365690227,-0.043384213715509136,1
run-2026-06-14-02-48-39,S01.json,20,classification_improved,delta_position_norm,all,2,0.023346177295022415,-0.023346177295022415,1
run-2026-06-14-02-48-39,S01.json,20,classification_improved,delta_position_norm,last_50,2,0.023346177295022415,-0.023346177295022415,1
run-2026-06-14-02-48-39,S01.json,20,classification_improved,delta_position_norm,last_100,2,0.023346177295022415,-0.023346177295022415,1
run-2026-06-14-02-48-39,S01.json,20,classification_improved,distance_to_elite,all,2,0.017548705319819398,-0.001441580609944473,1
run-2026-06-14-02-48-39,S01.json,20,classification_improved,distance_to_elite,last_50,2,0.017548705319819398,-0.001441580609944473,1
run-2026-06-14-02-48-39,S01.json,20,classification_improved,distance_to_elite,last_100,2,0.017548705319819398,-0.001441580609944473,1
run-2026-06-14-02-48-39,S01.json,20,classification_improved,mag_browniano_max,all,2,0.029460588872364774,-0.029460588872364774,1
run-2026-06-14-02-48-39,S01.json,20,classification_improved,mag_browniano_max,last_50,2,0.029460588872364774,-0.029460588872364774,1
run-2026-06-14-02-48-39,S01.json,20,classification_improved,mag_browniano_max,last_100,2,0.029460588872364774,-0.029460588872364774,1
run-2026-06-14-02-48-39,S01.json,20,classification_improved,mag_browniano_mean,all,2,0.010576730231103308,-0.010576730231103308,1
run-2026-06-14-02-48-39,S01.json,20,classification_improved,mag_browniano_mean,last_50,2,0.010576730231103308,-0.010576730231103308,1
run-2026-06-14-02-48-39,S01.json,20,classification_improved,mag_browniano_mean,last_100,2,0.010576730231103308,-0.010576730231103308,1
run-2026-06-14-02-48-39,S01.json,20,classification_improved,mag_browniano_std,all,2,0.00638161580433761,-0.00638161580433761,1
