run_id,timestamp,function_name,dimension,iteration,fe,best_fitness,last_improvement_fe,sfes,min_sfes,stagnated,improved,event,run_number
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,1,50,17738.14529448184,20,30,60,0,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,2,80,10257.155003242335,80,0,60,0,1,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,3,110,10237.658709429656,110,0,60,0,1,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,4,140,10237.658709429656,110,30,60,0,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,5,170,10237.658709429656,110,60,60,1,0,stagnation_start,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,6,202,10237.658709429656,110,92,60,1,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,7,232,10237.658709429656,110,122,60,1,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,8,262,10237.658709429656,110,152,60,1,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,9,292,10237.658709429656,110,182,60,1,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,10,322,10237.658709429656,110,212,60,1,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,11,352,10237.658709429656,110,242,60,1,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,12,382,10237.658709429656,110,272,60,1,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,13,412,10237.658709429656,110,302,60,1,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,14,442,10237.658709429656,110,332,60,1,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,15,472,10237.658709429656,110,362,60,1,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,16,502,10237.658709429656,110,392,60,1,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,17,532,10237.658709429656,110,422,60,1,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,18,562,10237.658709429656,110,452,60,1,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,19,592,10237.658709429656,110,482,60,1,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,20,622,10237.658709429656,110,512,60,1,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,21,652,10237.658709429656,110,542,60,1,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,22,682,10237.658709429656,110,572,60,1,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,23,712,10237.658709429656,110,602,60,1,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,24,742,10237.658709429656,110,632,60,1,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,25,772,10237.658709429656,110,662,60,1,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,26,802,10237.658709429656,110,692,60,1,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,27,832,10237.658709429656,110,722,60,1,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,28,862,10237.658709429656,110,752,60,1,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,29,892,10237.658709429656,110,782,60,1,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,30,922,10237.658709429656,110,812,60,1,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,31,952,10237.658709429656,110,842,60,1,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,32,982,10237.658709429656,110,872,60,1,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,33,1012,10237.658709429656,110,902,60,1,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,34,1042,10237.658709429656,110,932,60,1,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,35,1072,10237.658709429656,110,962,60,1,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,36,1102,10237.658709429656,110,992,60,1,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,37,1132,10237.658709429656,110,1022,60,1,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,38,1162,10237.658709429656,110,1052,60,1,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,39,1192,10237.658709429656,110,1082,60,1,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,40,1222,10237.658709429656,110,1112,60,1,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,41,1252,10237.658709429656,110,1142,60,1,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,42,1282,10237.658709429656,110,1172,60,1,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,43,1312,10237.658709429656,110,1202,60,1,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,44,1342,10237.658709429656,110,1232,60,1,0,none,1
run-2026-06-14-02-48-39,2026-06-14T02:48:39Z,S01.json,20,45,1372,10237.658709429656,110,1262,60,1,0,none,1
