run_id,timestamp,function_name,dimension,iteration,best_fitness_so_far,population_avg_fitness,diversity_metric,selected_agents,elite_selected,diverse_selected,outliers_selected,random_selected,lime_selection_mode,lime_triggered,lime_trigger_source,diagnosis_id,lime_dataset_updated,lime_buffer_size,warmup_active,warmup_fes,warmup_progress,improved_agents,fe,max_fes,last_improvement_fe,sfes,min_sfes,stagnated,event,restart_enabled,restart_attempted,restart_executed,restart_blocked_by_cooldown,restart_count,restart_percent,restart_source,restart_feature,restart_feature_score,restart_dominance_threshold,restart_cooldown_fes,restart_cooldown_remaining_fes,lime_enabled,stagnation_enabled,run_number
run-2026-05-23-05-12-57,2026-05-23T05:12:57Z,1.instancia_simple.txt,6,1,95.0,95.0,0.5243145549356274,4,1,1,1,1,medoid,0,none,0,0,0,0,10,1.0,5,26,190,10,15,8,1,stagnation_start,1,1,1,0,1,7.0,random_fallback,,0.0,0.9,8,8,0,1,1
run-2026-05-23-05-12-57,2026-05-23T05:12:57Z,1.instancia_simple.txt,6,2,95.0,95.0,0.3603543849396516,4,1,1,1,1,medoid,0,none,0,0,0,0,10,1.0,1,41,190,10,31,8,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,8,0,0,1,1
run-2026-05-23-05-12-57,2026-05-23T05:12:57Z,1.instancia_simple.txt,6,3,95.0,95.0,0.26752345799074434,4,1,1,1,1,medoid,0,none,0,0,0,0,10,1.0,0,56,190,10,46,8,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,8,0,0,1,1
run-2026-05-23-05-12-57,2026-05-23T05:12:57Z,1.instancia_simple.txt,6,4,95.0,95.0,0.23643674160695038,4,1,1,1,1,medoid,0,none,0,0,0,0,10,1.0,0,71,190,10,61,8,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,8,0,0,1,1
run-2026-05-23-05-12-57,2026-05-23T05:12:57Z,1.instancia_simple.txt,6,5,95.0,95.0,0.2792735803578821,4,1,1,1,1,medoid,0,none,0,0,0,0,10,1.0,0,86,190,10,76,8,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,8,0,0,1,1
run-2026-05-23-05-12-57,2026-05-23T05:12:57Z,1.instancia_simple.txt,6,6,95.0,95.0,0.18268964942516464,4,1,1,1,1,medoid,0,none,0,0,0,0,10,1.0,0,101,190,10,91,8,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,8,0,0,1,1
run-2026-05-23-05-12-57,2026-05-23T05:12:57Z,1.instancia_simple.txt,6,7,95.0,95.0,0.22362392578346282,4,1,1,1,1,medoid,0,none,0,0,0,0,10,1.0,0,116,190,10,106,8,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,8,0,0,1,1
run-2026-05-23-05-12-57,2026-05-23T05:12:57Z,1.instancia_simple.txt,6,8,95.0,95.0,0.23878418391876416,4,1,1,1,1,medoid,0,none,0,0,0,0,10,1.0,0,131,190,10,121,8,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,8,0,0,1,1
run-2026-05-23-05-12-57,2026-05-23T05:12:57Z,1.instancia_simple.txt,6,9,95.0,95.0,0.16893093372123388,4,1,1,1,1,medoid,0,none,0,0,0,0,10,1.0,0,146,190,10,136,8,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,8,0,0,1,1
run-2026-05-23-05-12-57,2026-05-23T05:12:57Z,1.instancia_simple.txt,6,10,95.0,95.0,0.20905196185097746,4,1,1,1,1,medoid,0,none,0,0,0,0,10,1.0,0,161,190,10,151,8,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,8,0,0,1,1
run-2026-05-23-05-12-57,2026-05-23T05:12:57Z,1.instancia_simple.txt,6,11,95.0,95.0,0.025634855338227597,4,1,1,1,1,medoid,0,none,0,0,0,0,10,1.0,0,176,190,10,166,8,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,8,0,0,1,1
run-2026-05-23-05-12-57,2026-05-23T05:12:57Z,1.instancia_simple.txt,6,12,95.0,95.0,0.05437949764785048,4,1,1,1,1,medoid,0,none,0,0,0,0,10,1.0,0,191,190,10,181,8,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,8,0,0,1,1
