run_id,timestamp,function_name,dimension,iteration,fe,best_fitness,last_improvement_fe,sfes,min_sfes,stagnated,improved,event,run_number
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,50,1524,10271.039186026443,952,572,60,1,0,none,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,1,50,20287.444797291413,20,30,60,0,0,none,2
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,2,80,20287.444797291413,20,60,60,1,0,stagnation_start,2
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,3,112,20287.444797291413,20,92,60,1,0,none,2
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,4,142,20287.444797291413,20,122,60,1,0,none,2
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,5,172,20287.444797291413,20,152,60,1,0,none,2
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,6,202,20285.67740271537,202,0,60,0,1,recovered,2
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,7,232,20277.684858373515,232,0,60,0,1,none,2
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,8,262,20277.684858373515,232,30,60,0,0,none,2
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,9,292,20277.354303037442,292,0,60,0,1,none,2
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,10,322,10271.039186026443,322,0,60,0,1,none,2
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,11,352,10271.039186026443,322,30,60,0,0,none,2
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,12,382,10271.039186026443,322,60,60,1,0,stagnation_start,2
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,13,414,10271.039186026443,322,92,60,1,0,none,2
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,14,444,10271.039186026443,322,122,60,1,0,none,2
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,15,474,10271.039186026443,322,152,60,1,0,none,2
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,16,504,10271.039186026443,322,182,60,1,0,none,2
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,17,534,10271.039186026443,322,212,60,1,0,none,2
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,18,564,10271.039186026443,322,242,60,1,0,none,2
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,19,594,10271.039186026443,322,272,60,1,0,none,2
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,20,624,10271.039186026443,322,302,60,1,0,none,2
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,21,654,10271.039186026443,322,332,60,1,0,none,2
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,22,684,10271.039186026443,322,362,60,1,0,none,2
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,23,714,10271.039186026443,322,392,60,1,0,none,2
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,24,744,10271.039186026443,322,422,60,1,0,none,2
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,25,774,10271.039186026443,322,452,60,1,0,none,2
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,26,804,10271.039186026443,322,482,60,1,0,none,2
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,27,834,10271.039186026443,322,512,60,1,0,none,2
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,28,864,10271.039186026443,322,542,60,1,0,none,2
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,29,894,10271.039186026443,322,572,60,1,0,none,2
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,30,924,10271.039186026443,322,602,60,1,0,none,2
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,31,954,10271.039186026443,322,632,60,1,0,none,2
