run_id,timestamp,function_name,dimension,iteration,best_fitness_so_far,population_avg_fitness,diversity_metric,selected_agents,elite_selected,diverse_selected,outliers_selected,random_selected,lime_selection_mode,lime_triggered,lime_trigger_source,diagnosis_id,lime_dataset_updated,lime_buffer_size,warmup_active,warmup_fes,warmup_progress,improved_agents,fe,max_fes,last_improvement_fe,sfes,min_sfes,stagnated,event,restart_enabled,restart_attempted,restart_executed,restart_blocked_by_cooldown,restart_count,restart_percent,restart_source,restart_feature,restart_feature_score,restart_dominance_threshold,restart_cooldown_fes,restart_cooldown_remaining_fes,lime_enabled,stagnation_enabled,run_number
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,1,10282.963362164397,48905.757277962504,1.275034033736888,4,1,1,1,1,medoid,0,none,0,0,0,1,75,0.6666666666666666,14,50,1500,50,0,60,0,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,2,10282.963362164397,44628.61083113985,0.700704883144854,4,1,1,1,1,medoid,0,none,0,1,20,0,75,1.0,5,80,1500,50,30,60,0,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,3,10277.58433006823,45673.227074169976,0.6474301591440288,4,1,1,1,1,medoid,0,none,0,1,40,0,75,1.0,7,110,1500,110,0,60,0,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,4,10273.908107251455,21736.472335821087,0.5021091679254591,4,1,1,1,1,medoid,0,none,0,1,60,0,75,1.0,14,140,1500,140,0,60,0,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,5,10273.583841773167,20528.846673682125,0.43174987465655545,4,1,1,1,1,medoid,0,none,0,1,80,0,75,1.0,9,170,1500,170,0,60,0,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,6,10273.583841773167,21132.867733024195,0.3191520096542549,4,1,1,1,1,medoid,0,none,0,1,100,0,75,1.0,4,200,1500,170,30,60,0,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,7,10273.583841773167,21133.281455756383,0.26302173811161267,4,1,1,1,1,medoid,1,stagnation_start,1,1,120,0,75,1.0,7,232,1500,170,60,60,1,stagnation_start,1,1,1,0,2,7.0,random_fallback,delta_position_norm,0.20018899628107714,0.9,60,60,1,1,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,8,10273.583841773167,23566.722952078635,0.514968124154161,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,9,262,1500,170,92,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,30,1,1,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,9,10273.583841773167,21133.04014552221,0.2129528227426151,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,5,292,1500,170,122,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,10,10273.583841773167,21735.538478796883,0.25064561528732426,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,3,322,1500,170,152,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,11,10273.583841773167,21735.045434815293,0.21763927598530425,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,7,352,1500,170,182,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,12,10273.583841773167,23564.789810200997,0.22057461525690125,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,9,382,1500,170,212,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,13,10273.583841773167,21131.637659440967,0.16403651563316674,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,3,412,1500,170,242,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,14,10273.583841773167,20528.72750720979,0.22566908655805368,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,7,442,1500,170,272,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-51-54,2026-06-14T02:51:54Z,S02.json,20,15,10273.583841773167,24328.60885788732,0.19638544286325685,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,4,472,1500,170,302,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
